Date,Type,Sub Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #
2024-05-07T08:03:21-0700,Trade,Buy to Open,BUY_TO_OPEN,GOOGL 240621C00180000,Equity Option,Bought 1 GOOGL 06/21/24 Call 180.00 @ 2.59,-259.00,1,-259.00,-1.00,-0.13,100,GOOGL,GOOGL,6/21/24,180,CALL,321390257
2024-05-07T07:59:07-0700,Trade,Buy to Open,BUY_TO_OPEN,ELF   240816P00110000,Equity Option,Bought 1 ELF 08/16/24 Put 110.00 @ 2.92,-292.00,1,-292.00,-1.00,-0.13,100,ELF,ELF,8/16/24,110,PUT,321387824
2024-05-07T07:59:07-0700,Trade,Sell to Open,SELL_TO_OPEN,ELF   240816P00145000,Equity Option,Sold 1 ELF 08/16/24 Put 145.00 @ 11.71,"1,171.00",1,"1,171.00",-1.00,-0.143,100,ELF,ELF,8/16/24,145,PUT,321387824
2024-05-07T07:57:20-0700,Trade,Buy to Open,BUY_TO_OPEN,LYFT  240621C00024000,Equity Option,Bought 1 LYFT 06/21/24 Call 24.00 @ 0.46,-46.00,1,-46.00,-1.00,-0.13,100,LYFT,LYFT,6/21/24,24,CALL,321386647
2024-05-07T07:57:20-0700,Trade,Sell to Open,SELL_TO_OPEN,LYFT  240621C00020000,Equity Option,Sold 1 LYFT 06/21/24 Call 20.00 @ 1.15,115.00,1,115.00,-1.00,-0.143,100,LYFT,LYFT,6/21/24,20,CALL,321386647
2024-05-07T07:38:42-0700,Trade,Buy to Open,BUY_TO_OPEN,SMCI  240517P00750000,Equity Option,Bought 1 SMCI 05/17/24 Put 750.00 @ 10.07,"-1,007.00",1,"-1,007.00",-1.00,-0.13,100,SMCI,SMCI,5/17/24,750,PUT,321376361
2024-05-07T07:38:42-0700,Trade,Sell to Open,SELL_TO_OPEN,SMCI  240517P00800000,Equity Option,Sold 1 SMCI 05/17/24 Put 800.00 @ 25.73,"2,573.00",1,"2,573.00",-1.00,-0.163,100,SMCI,SMCI,5/17/24,800,PUT,321376361
2024-05-07T07:01:55-0700,Trade,Sell to Close,SELL_TO_CLOSE,SPXW  240507C05215000,Equity Option,Sold 1 SPX 05/07/24 Call 5215.00 @ 0.55,55.00,1,55.00,0.00,-0.783,100,SPXW,SPX,5/07/24,5215,CALL,321350082
2024-05-07T07:01:55-0700,Trade,Buy to Close,BUY_TO_CLOSE,SPXW  240507C05185000,Equity Option,Bought 1 SPX 05/07/24 Call 5185.00 @ 8.28,-828.00,1,-828.00,0.00,-0.78,100,SPXW,SPX,5/07/24,5185,CALL,321350082
2024-05-07T07:01:55-0700,Trade,Buy to Close,BUY_TO_CLOSE,SPXW  240507P05185000,Equity Option,Bought 1 SPX 05/07/24 Put 5185.00 @ 8.82,-882.00,1,-882.00,0.00,-0.78,100,SPXW,SPX,5/07/24,5185,PUT,321350082
2024-05-07T07:01:55-0700,Trade,Sell to Close,SELL_TO_CLOSE,SPXW  240507P05155000,Equity Option,Sold 1 SPX 05/07/24 Put 5155.00 @ 1.60,160.00,1,160.00,0.00,-0.783,100,SPXW,SPX,5/07/24,5155,PUT,321350082
2024-05-07T07:01:02-0700,Trade,Sell to Close,SELL_TO_CLOSE,SPXW  240507P05150000,Equity Option,Sold 2 SPX 05/07/24 Put 5150.00 @ 1.17,234.00,2,117.00,0.00,-1.556,100,SPXW,SPX,5/07/24,5150,PUT,321350469
2024-05-07T07:01:02-0700,Trade,Sell to Close,SELL_TO_CLOSE,SPXW  240507C05210000,Equity Option,Sold 2 SPX 05/07/24 Call 5210.00 @ 1.12,224.00,2,112.00,0.00,-1.556,100,SPXW,SPX,5/07/24,5210,CALL,321350469
2024-05-07T07:01:02-0700,Trade,Buy to Close,BUY_TO_CLOSE,SPXW  240507P05180000,Equity Option,Bought 2 SPX 05/07/24 Put 5180.00 @ 6.26,"-1,252.00",2,-626.00,0.00,-1.55,100,SPXW,SPX,5/07/24,5180,PUT,321350469
2024-05-07T07:01:02-0700,Trade,Buy to Close,BUY_TO_CLOSE,SPXW  240507C05180000,Equity Option,Bought 2 SPX 05/07/24 Call 5180.00 @ 12.48,"-2,496.00",2,"-1,248.00",0.00,-1.55,100,SPXW,SPX,5/07/24,5180,CALL,321350469
2024-05-07T06:53:12-0700,Trade,Buy to Open,BUY_TO_OPEN,SPXW  240507P05150000,Equity Option,Bought 1 SPX 05/07/24 Put 5150.00 @ 0.97,-97.00,1,-97.00,-1.00,-0.78,100,SPXW,SPX,5/07/24,5150,PUT,321345369
2024-05-07T06:53:12-0700,Trade,Buy to Open,BUY_TO_OPEN,SPXW  240507C05210000,Equity Option,Bought 1 SPX 05/07/24 Call 5210.00 @ 1.45,-145.00,1,-145.00,-1.00,-0.78,100,SPXW,SPX,5/07/24,5210,CALL,321345369
2024-05-07T06:53:12-0700,Trade,Sell to Open,SELL_TO_OPEN,SPXW  240507P05180000,Equity Option,Sold 1 SPX 05/07/24 Put 5180.00 @ 5.24,524.00,1,524.00,-1.00,-0.783,100,SPXW,SPX,5/07/24,5180,PUT,321345369
2024-05-07T06:53:12-0700,Trade,Sell to Open,SELL_TO_OPEN,SPXW  240507C05180000,Equity Option,Sold 1 SPX 05/07/24 Call 5180.00 @ 14.33,"1,433.00",1,"1,433.00",-1.00,-0.783,100,SPXW,SPX,5/07/24,5180,CALL,321345369
2024-05-07T06:52:38-0700,Trade,Buy to Open,BUY_TO_OPEN,SPXW  240507C05215000,Equity Option,Bought 1 SPX 05/07/24 Call 5215.00 @ 0.87,-87.00,1,-87.00,-1.00,-0.78,100,SPXW,SPX,5/07/24,5215,CALL,321344219
2024-05-07T06:52:38-0700,Trade,Sell to Open,SELL_TO_OPEN,SPXW  240507C05185000,Equity Option,Sold 1 SPX 05/07/24 Call 5185.00 @ 11.18,"1,118.00",1,"1,118.00",-1.00,-0.783,100,SPXW,SPX,5/07/24,5185,CALL,321344219
2024-05-07T06:52:38-0700,Trade,Sell to Open,SELL_TO_OPEN,SPXW  240507P05185000,Equity Option,Sold 1 SPX 05/07/24 Put 5185.00 @ 6.96,696.00,1,696.00,-1.00,-0.783,100,SPXW,SPX,5/07/24,5185,PUT,321344219
2024-05-07T06:52:38-0700,Trade,Buy to Open,BUY_TO_OPEN,SPXW  240507P05155000,Equity Option,Bought 1 SPX 05/07/24 Put 5155.00 @ 1.32,-132.00,1,-132.00,-1.00,-0.78,100,SPXW,SPX,5/07/24,5155,PUT,321344219
2024-05-07T06:50:45-0700,Trade,Sell to Open,SELL_TO_OPEN,SPXW  240507C05180000,Equity Option,Sold 1 SPX 05/07/24 Call 5180.00 @ 13.65,"1,365.00",1,"1,365.00",-1.00,-0.783,100,SPXW,SPX,5/07/24,5180,CALL,321342992
2024-05-07T06:50:45-0700,Trade,Sell to Open,SELL_TO_OPEN,SPXW  240507P05180000,Equity Option,Sold 1 SPX 05/07/24 Put 5180.00 @ 5.94,594.00,1,594.00,-1.00,-0.783,100,SPXW,SPX,5/07/24,5180,PUT,321342992
2024-05-07T06:50:45-0700,Trade,Buy to Open,BUY_TO_OPEN,SPXW  240507C05210000,Equity Option,Bought 1 SPX 05/07/24 Call 5210.00 @ 1.32,-132.00,1,-132.00,-1.00,-0.78,100,SPXW,SPX,5/07/24,5210,CALL,321342992
2024-05-07T06:50:45-0700,Trade,Buy to Open,BUY_TO_OPEN,SPXW  240507P05150000,Equity Option,Bought 1 SPX 05/07/24 Put 5150.00 @ 1.17,-117.00,1,-117.00,-1.00,-0.78,100,SPXW,SPX,5/07/24,5150,PUT,321342992
2024-05-06T11:11:50-0700,Trade,Buy to Close,BUY_TO_CLOSE,HPQ   240621P00026000,Equity Option,Bought 1 HPQ 06/21/24 Put 26.00 @ 0.38,-38.00,1,-38.00,0.00,-0.13,100,HPQ,HPQ,6/21/24,26,PUT,321242042
2024-05-06T11:11:50-0700,Trade,Buy to Close,BUY_TO_CLOSE,HPQ   240621P00026000,Equity Option,Bought 1 HPQ 06/21/24 Put 26.00 @ 0.38,-38.00,1,-38.00,0.00,-0.13,100,HPQ,HPQ,6/21/24,26,PUT,321242042
2024-05-06T11:05:07-0700,Trade,Buy to Close,BUY_TO_CLOSE,XLU   240621P00065000,Equity Option,Bought 1 XLU 06/21/24 Put 65.00 @ 0.34,-34.00,1,-34.00,0.00,-0.13,100,XLU,XLU,6/21/24,65,PUT,321239624
2024-05-06T11:05:07-0700,Trade,Sell to Close,SELL_TO_CLOSE,XLU   240621P00054000,Equity Option,Sold 1 XLU 06/21/24 Put 54.00 @ 0.01,1.00,1,1.00,0.00,-0.143,100,XLU,XLU,6/21/24,54,PUT,321239624
2024-05-06T11:02:26-0700,Trade,Sell to Close,SELL_TO_CLOSE,IWM   240621P00158000,Equity Option,Sold 1 IWM 06/21/24 Put 158.00 @ 0.11,11.00,1,11.00,0.00,-0.143,100,IWM,IWM,6/21/24,158,PUT,321238524
2024-05-06T11:02:26-0700,Trade,Buy to Close,BUY_TO_CLOSE,IWM   240621P00190000,Equity Option,Bought 1 IWM 06/21/24 Put 190.00 @ 1.26,-126.00,1,-126.00,0.00,-0.13,100,IWM,IWM,6/21/24,190,PUT,321238524
2024-05-06T10:58:29-0700,Trade,Buy to Close,BUY_TO_CLOSE,QQQ   240719P00415000,Equity Option,Bought 2 QQQ 07/19/24 Put 415.00 @ 4.70,-940.00,2,-470.00,0.00,-0.25,100,QQQ,QQQ,7/19/24,415,PUT,321237022
2024-05-04T09:55:07-0700,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.06,0,,--,0.00,,,,,,,
2024-05-03T08:48:31-0700,Trade,Sell to Open,SELL_TO_OPEN,IWM   240621P00190000,Equity Option,Sold 1 IWM 06/21/24 Put 190.00 @ 1.81,181.00,1,181.00,-1.00,-0.143,100,IWM,IWM,6/21/24,190,PUT,320948214
2024-05-03T08:48:31-0700,Trade,Buy to Open,BUY_TO_OPEN,IWM   240621P00158000,Equity Option,Bought 1 IWM 06/21/24 Put 158.00 @ 0.17,-17.00,1,-17.00,-1.00,-0.13,100,IWM,IWM,6/21/24,158,PUT,320948214
2024-05-03T08:20:38-0700,Trade,Sell to Open,SELL_TO_OPEN,DOCU  240621P00052500,Equity Option,Sold 1 DOCU 06/21/24 Put 52.50 @ 1.22,122.00,1,122.00,-1.00,-0.143,100,DOCU,DOCU,6/21/24,52.5,PUT,320942942
2024-05-03T08:20:38-0700,Trade,Buy to Open,BUY_TO_OPEN,DOCU  240621P00040000,Equity Option,Bought 1 DOCU 06/21/24 Put 40.00 @ 1.04,-104.00,1,-104.00,-1.00,-0.13,100,DOCU,DOCU,6/21/24,40,PUT,320942942
2024-05-03T08:11:39-0700,Trade,Sell to Open,SELL_TO_OPEN,XLU   240621P00065000,Equity Option,Sold 1 XLU 06/21/24 Put 65.00 @ 0.50,50.00,1,50.00,-1.00,-0.143,100,XLU,XLU,6/21/24,65,PUT,320938567
2024-05-03T08:11:39-0700,Trade,Buy to Open,BUY_TO_OPEN,XLU   240621P00054000,Equity Option,Bought 1 XLU 06/21/24 Put 54.00 @ 0.06,-6.00,1,-6.00,-1.00,-0.13,100,XLU,XLU,6/21/24,54,PUT,320938567
2024-05-03T08:03:57-0700,Trade,Buy to Close,BUY_TO_CLOSE,AMD   240621P00150000,Equity Option,Bought 1 AMD 06/21/24 Put 150.00 @ 9.70,-970.00,1,-970.00,0.00,-0.13,100,AMD,AMD,6/21/24,150,PUT,320934344
2024-05-02T07:25:11-0700,Trade,Sell to Open,SELL_TO_OPEN,AMD   240621P00150000,Equity Option,Sold 1 AMD 06/21/24 Put 150.00 @ 13.13,"1,313.00",1,"1,313.00",-1.00,-0.153,100,AMD,AMD,6/21/24,150,PUT,320658314
2024-05-02T07:25:11-0700,Trade,Buy to Close,BUY_TO_CLOSE,AMD   240503P00155000,Equity Option,Bought 1 AMD 05/03/24 Put 155.00 @ 12.38,"-1,238.00",1,"-1,238.00",0.00,-0.13,100,AMD,AMD,5/03/24,155,PUT,320658314
2024-05-01T07:17:51-0700,Trade,Buy to Close,BUY_TO_CLOSE,WBA   240517C00018000,Equity Option,Bought 1 WBA 05/17/24 Call 18.00 @ 0.30,-30.00,1,-30.00,0.00,-0.13,100,WBA,WBA,5/17/24,18,CALL,320415026
2024-05-01T07:07:09-0700,Trade,Buy to Close,BUY_TO_CLOSE,SAVE  240517C00004000,Equity Option,Bought 2 SAVE 05/17/24 Call 4.00 @ 0.16,-32.00,2,-16.00,0.00,-0.25,100,SAVE,SAVE,5/17/24,4,CALL,320178249
2024-04-30T09:20:17-0700,Trade,Sell to Open,SELL_TO_OPEN,AMD   240503P00155000,Equity Option,Sold 1 AMD 05/03/24 Put 155.00 @ 4.20,420.00,1,420.00,-1.00,-0.143,100,AMD,AMD,5/03/24,155,PUT,320250121
2024-04-30T08:57:20-0700,Trade,Buy to Close,BUY_TO_CLOSE,SBUX  240503P00083000,Equity Option,Bought 1 SBUX 05/03/24 Put 83.00 @ 0.70,-70.00,1,-70.00,0.00,-0.13,100,SBUX,SBUX,5/03/24,83,PUT,320241572
2024-04-30T08:56:22-0700,Trade,Buy to Close,BUY_TO_CLOSE,AAL   240531C00014000,Equity Option,Bought 1 AAL 05/31/24 Call 14.00 @ 0.46,-46.00,1,-46.00,0.00,-0.13,100,AAL,AAL,5/31/24,14,CALL,320241011
2024-04-30T08:50:09-0700,Trade,Sell to Open,SELL_TO_OPEN,WEN   240621P00019000,Equity Option,Sold 1 WEN 06/21/24 Put 19.00 @ 0.35,35.00,1,35.00,-1.00,-0.143,100,WEN,WEN,6/21/24,19,PUT,320238326
2024-04-30T08:48:17-0700,Trade,Sell to Open,SELL_TO_OPEN,TSLA  260618C00490000,Equity Option,Sold 1 TSLA 06/18/26 Call 490.00 @ 14.30,"1,430.00",1,"1,430.00",-1.00,-0.153,100,TSLA,TSLA,6/18/26,490,CALL,320237537
2024-04-29T12:39:05-0700,Trade,Sell to Close,SELL_TO_CLOSE,ROKU  240503C00064000,Equity Option,Sold 2 ROKU 05/03/24 Call 64.00 @ 0.15,30.00,2,15.00,0.00,-0.266,100,ROKU,ROKU,5/03/24,64,CALL,320101914
2024-04-29T12:39:05-0700,Trade,Buy to Close,BUY_TO_CLOSE,ROKU  240503C00061000,Equity Option,Bought 2 ROKU 05/03/24 Call 61.00 @ 0.53,-106.00,2,-53.00,0.00,-0.25,100,ROKU,ROKU,5/03/24,61,CALL,320101914
2024-04-29T11:06:40-0700,Trade,Buy to Open,BUY_TO_OPEN,ROKU  240503C00064000,Equity Option,Bought 2 ROKU 05/03/24 Call 64.00 @ 0.16,-32.00,2,-16.00,-2.00,-0.25,100,ROKU,ROKU,5/03/24,64,CALL,320069209
2024-04-29T11:06:40-0700,Trade,Sell to Open,SELL_TO_OPEN,ROKU  240503C00061000,Equity Option,Sold 2 ROKU 05/03/24 Call 61.00 @ 0.59,118.00,2,59.00,-2.00,-0.266,100,ROKU,ROKU,5/03/24,61,CALL,320069209
2024-04-29T10:40:10-0700,Trade,Buy to Close,BUY_TO_CLOSE,SOXL  240503P00037000,Equity Option,Bought 1 SOXL 05/03/24 Put 37.00 @ 0.58,-58.00,1,-58.00,0.00,-0.13,100,SOXL,SOXL,5/03/24,37,PUT,320041825
2024-04-29T10:00:06-0700,Trade,Sell to Open,SELL_TO_OPEN,SBUX  240503P00083000,Equity Option,Sold 1 SBUX 05/03/24 Put 83.00 @ 0.82,82.00,1,82.00,-1.00,-0.143,100,SBUX,SBUX,5/03/24,83,PUT,320056742
2024-04-29T08:23:55-0700,Trade,Sell to Open,SELL_TO_OPEN,SOXL  240503P00037000,Equity Option,Sold 1 SOXL 05/03/24 Put 37.00 @ 0.78,78.00,1,78.00,-1.00,-0.143,100,SOXL,SOXL,5/03/24,37,PUT,320019297
2024-04-29T08:05:30-0700,Trade,Sell to Close,SELL_TO_CLOSE,SPXW  240429C05145000,Equity Option,Sold 1 SPX 04/29/24 Call 5145.00 @ 0.37,37.00,1,37.00,0.00,-0.783,100,SPXW,SPX,4/29/24,5145,CALL,320009421
2024-04-29T08:05:30-0700,Trade,Buy to Close,BUY_TO_CLOSE,SPXW  240429C05110000,Equity Option,Bought 1 SPX 04/29/24 Call 5110.00 @ 8.37,-837.00,1,-837.00,0.00,-0.78,100,SPXW,SPX,4/29/24,5110,CALL,320009421
2024-04-29T06:59:56-0700,Trade,Sell to Close,SELL_TO_CLOSE,SPXW  240429P05075000,Equity Option,Sold 1 SPX 04/29/24 Put 5075.00 @ 1.67,167.00,1,167.00,0.00,-0.783,100,SPXW,SPX,4/29/24,5075,PUT,319969768
2024-04-29T06:59:56-0700,Trade,Buy to Close,BUY_TO_CLOSE,SPXW  240429P05110000,Equity Option,Bought 1 SPX 04/29/24 Put 5110.00 @ 9.87,-987.00,1,-987.00,0.00,-0.78,100,SPXW,SPX,4/29/24,5110,PUT,319969768
2024-04-29T06:53:11-0700,Trade,Buy to Open,BUY_TO_OPEN,SPXW  240429P05075000,Equity Option,Bought 1 SPX 04/29/24 Put 5075.00 @ 2.22,-222.00,1,-222.00,-1.00,-0.78,100,SPXW,SPX,4/29/24,5075,PUT,319964239
2024-04-29T06:53:11-0700,Trade,Buy to Open,BUY_TO_OPEN,SPXW  240429C05145000,Equity Option,Bought 1 SPX 04/29/24 Call 5145.00 @ 0.67,-67.00,1,-67.00,-1.00,-0.78,100,SPXW,SPX,4/29/24,5145,CALL,319964239
2024-04-29T06:53:11-0700,Trade,Sell to Open,SELL_TO_OPEN,SPXW  240429P05110000,Equity Option,Sold 1 SPX 04/29/24 Put 5110.00 @ 11.72,"1,172.00",1,"1,172.00",-1.00,-0.783,100,SPXW,SPX,4/29/24,5110,PUT,319964239
2024-04-29T06:53:11-0700,Trade,Sell to Open,SELL_TO_OPEN,SPXW  240429C05110000,Equity Option,Sold 1 SPX 04/29/24 Call 5110.00 @ 8.77,877.00,1,877.00,-1.00,-0.783,100,SPXW,SPX,4/29/24,5110,CALL,319964239
2024-04-29T06:48:12-0700,Trade,Buy to Close,BUY_TO_CLOSE,F     240621C00013820,Equity Option,Bought 2 F 06/21/24 Call 13.82 @ 0.18,-36.00,2,-18.00,0.00,-0.25,100,F,F,6/21/24,13.82,CALL,319957790
2024-04-29T06:36:45-0700,Trade,Sell to Close,SELL_TO_CLOSE,SLRN,Equity,Sold 20 SLRN @ 4.29,85.80,20,4.29,0.00,-0.029,,,,,,,319946263
2024-04-27T11:21:28-0700,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.07,0,,--,0.00,,,,,,,
2024-04-26T10:05:24-0700,Trade,Sell to Close,SELL_TO_CLOSE,SLRN,Equity,Sold 20 SLRN @ 4.29,85.80,20,4.29,0.00,-0.029,,,,,,,319813582
2024-04-26T09:42:40-0700,Trade,Buy to Close,BUY_TO_CLOSE,SNAP  240621P00014000,Equity Option,Bought 1 SNAP 06/21/24 Put 14.00 @ 0.86,-86.00,1,-86.00,0.00,-0.13,100,SNAP,SNAP,6/21/24,14,PUT,319809294
2024-04-26T09:11:11-0700,Trade,Buy to Close,BUY_TO_CLOSE,INTC  240920P00028000,Equity Option,Bought 2 INTC 09/20/24 Put 28.00 @ 1.11,-222.00,2,-111.00,0.00,-0.25,100,INTC,INTC,9/20/24,28,PUT,319799935
2024-04-26T08:20:18-0700,Trade,Buy to Close,BUY_TO_CLOSE,SNAP  240517P00014000,Equity Option,Bought 1 SNAP 05/17/24 Put 14.00 @ 0.69,-69.00,1,-69.00,0.00,-0.13,100,SNAP,SNAP,5/17/24,14,PUT,319776650
2024-04-26T08:20:18-0700,Trade,Sell to Open,SELL_TO_OPEN,SNAP  240621P00014000,Equity Option,Sold 1 SNAP 06/21/24 Put 14.00 @ 1.02,102.00,1,102.00,-1.00,-0.143,100,SNAP,SNAP,6/21/24,14,PUT,319776650
2024-04-26T08:03:59-0700,Trade,Buy to Close,BUY_TO_CLOSE,MS    240517C00092500,Equity Option,Bought 1 MS 05/17/24 Call 92.50 @ 1.75,-175.00,1,-175.00,0.00,-0.13,100,MS,MS,5/17/24,92.5,CALL,319766275
2024-04-26T07:56:40-0700,Trade,Sell to Open,SELL_TO_OPEN,F     240621C00013820,Equity Option,Sold 2 F 06/21/24 Call 13.82 @ 0.25,50.00,2,25.00,-2.00,-0.266,100,F,F,6/21/24,13.82,CALL,319761578
2024-04-26T07:48:55-0700,Trade,Sell to Open,SELL_TO_OPEN,SNAP  240517P00014000,Equity Option,Sold 1 SNAP 05/17/24 Put 14.00 @ 0.81,81.00,1,81.00,-1.00,-0.143,100,SNAP,SNAP,5/17/24,14,PUT,319756325
2024-04-26T07:34:30-0700,Trade,Sell to Open,SELL_TO_OPEN,HPQ   240621P00026000,Equity Option,Sold 2 HPQ 06/21/24 Put 26.00 @ 0.46,92.00,2,46.00,-2.00,-0.266,100,HPQ,HPQ,6/21/24,26,PUT,319747026
2024-04-26T07:27:13-0700,Trade,Buy to Close,BUY_TO_CLOSE,SAVE  240503C00004000,Equity Option,Bought 2 SAVE 05/03/24 Call 4.00 @ 0.05,-10.00,2,-5.00,0.00,-0.25,100,SAVE,SAVE,5/03/24,4,CALL,319740824
2024-04-26T07:27:13-0700,Trade,Sell to Open,SELL_TO_OPEN,SAVE  240517C00004000,Equity Option,Sold 2 SAVE 05/17/24 Call 4.00 @ 0.21,42.00,2,21.00,-2.00,-0.266,100,SAVE,SAVE,5/17/24,4,CALL,319740824
2024-04-26T07:26:37-0700,Trade,Sell to Open,SELL_TO_OPEN,INTC  240920P00028000,Equity Option,Sold 1 INTC 09/20/24 Put 28.00 @ 1.27,127.00,1,127.00,-1.00,-0.143,100,INTC,INTC,9/20/24,28,PUT,319740425
2024-04-26T07:26:22-0700,Trade,Sell to Open,SELL_TO_OPEN,INTC  240920P00028000,Equity Option,Sold 1 INTC 09/20/24 Put 28.00 @ 1.28,128.00,1,128.00,-1.00,-0.143,100,INTC,INTC,9/20/24,28,PUT,319740105
2024-04-26T07:19:54-0700,Trade,Buy to Open,BUY_TO_OPEN,TSLY,Equity,Bought 100 TSLY @ 15.17,"-1,516.60",100,-15.17,0.00,-0.08,,,,,,,319734890
2024-04-26T06:53:38-0700,Trade,Sell to Open,SELL_TO_OPEN,AAL   240531C00014000,Equity Option,Sold 1 AAL 05/31/24 Call 14.00 @ 0.55,55.00,1,55.00,-1.00,-0.143,100,AAL,AAL,5/31/24,14,CALL,319707562
2024-04-26T06:53:38-0700,Trade,Buy to Close,BUY_TO_CLOSE,AAL   240503C00014000,Equity Option,Bought 1 AAL 05/03/24 Call 14.00 @ 0.21,-21.00,1,-21.00,0.00,-0.13,100,AAL,AAL,5/03/24,14,CALL,319707562
2024-04-26T06:49:01-0700,Trade,Sell to Open,SELL_TO_OPEN,WBA   240517C00018000,Equity Option,Sold 1 WBA 05/17/24 Call 18.00 @ 0.38,38.00,1,38.00,-1.00,-0.143,100,WBA,WBA,5/17/24,18,CALL,319701465
2024-04-26T06:43:41-0700,Trade,Sell to Open,SELL_TO_OPEN,AAL   240503C00014000,Equity Option,Sold 1 AAL 05/03/24 Call 14.00 @ 0.26,26.00,1,26.00,-1.00,-0.143,100,AAL,AAL,5/03/24,14,CALL,319694637
2024-04-26T06:37:59-0700,Trade,Sell to Open,SELL_TO_OPEN,SAVE  240503C00004000,Equity Option,Sold 2 SAVE 05/03/24 Call 4.00 @ 0.06,12.00,2,6.00,-2.00,-0.266,100,SAVE,SAVE,5/03/24,4,CALL,319687032
2024-04-24T11:49:35-0700,Trade,Buy to Close,BUY_TO_CLOSE,TXN   240621C00195000,Equity Option,Bought 1 TXN 06/21/24 Call 195.00 @ 1.00,-100.00,1,-100.00,0.00,-0.13,100,TXN,TXN,6/21/24,195,CALL,319364955
2024-04-24T07:46:25-0700,Trade,Sell to Open,SELL_TO_OPEN,TXN   240621C00195000,Equity Option,Sold 1 TXN 06/21/24 Call 195.00 @ 1.27,127.00,1,127.00,-1.00,-0.143,100,TXN,TXN,6/21/24,195,CALL,319261758
2024-04-24T07:46:25-0700,Trade,Buy to Open,BUY_TO_OPEN,TXN   240621C00210000,Equity Option,Bought 1 TXN 06/21/24 Call 210.00 @ 0.27,-27.00,1,-27.00,-1.00,-0.13,100,TXN,TXN,6/21/24,210,CALL,319261758
2024-04-23T14:00:00-0700,Money Movement,Deposit,,,,ACH DEPOSIT,"1,000.00",0,,--,0.00,,,,,,,
2024-04-16T14:00:00-0700,Money Movement,Credit Interest,,,,INTEREST ON CREDIT BALANCE,0.19,0,,--,0.00,,,,,,,
2024-04-13T09:22:24-0700,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.02,0,,--,0.00,,,,,,,
2024-04-11T11:48:20-0700,Trade,Sell to Open,SELL_TO_OPEN,QQQ   240719P00415000,Equity Option,Sold 2 QQQ 07/19/24 Put 415.00 @ 5.95,"1,190.00",2,595.00,-2.00,-0.266,100,QQQ,QQQ,7/19/24,415,PUT,317152593
2024-04-11T11:42:20-0700,Trade,Sell to Open,SELL_TO_OPEN,MS    240517C00092500,Equity Option,Sold 1 MS 05/17/24 Call 92.50 @ 1.05,105.00,1,105.00,-1.00,-0.143,100,MS,MS,5/17/24,92.5,CALL,317155292
2024-04-11T09:41:02-0700,Trade,Buy to Close,BUY_TO_CLOSE,COIN  240517P00170000,Equity Option,Bought 2 COIN 05/17/24 Put 170.00 @ 2.16,-432.00,2,-216.00,0.00,-0.25,100,COIN,COIN,5/17/24,170,PUT,317098015
2024-04-11T09:41:02-0700,Trade,Sell to Close,SELL_TO_CLOSE,COIN  240517P00155000,Equity Option,Sold 2 COIN 05/17/24 Put 155.00 @ 1.19,238.00,2,119.00,0.00,-0.266,100,COIN,COIN,5/17/24,155,PUT,317098015
2024-04-09T12:58:07-0700,Trade,Buy to Open,BUY_TO_OPEN,COIN  240517P00155000,Equity Option,Bought 1 COIN 05/17/24 Put 155.00 @ 1.57,-157.00,1,-157.00,-1.00,-0.13,100,COIN,COIN,5/17/24,155,PUT,316701494
2024-04-09T12:58:07-0700,Trade,Sell to Open,SELL_TO_OPEN,COIN  240517P00170000,Equity Option,Sold 1 COIN 05/17/24 Put 170.00 @ 2.92,292.00,1,292.00,-1.00,-0.143,100,COIN,COIN,5/17/24,170,PUT,316701494
2024-04-09T12:57:44-0700,Trade,Buy to Open,BUY_TO_OPEN,COIN  240517P00155000,Equity Option,Bought 1 COIN 05/17/24 Put 155.00 @ 1.60,-160.00,1,-160.00,-1.00,-0.13,100,COIN,COIN,5/17/24,155,PUT,316701494
2024-04-09T12:57:44-0700,Trade,Sell to Open,SELL_TO_OPEN,COIN  240517P00170000,Equity Option,Sold 1 COIN 05/17/24 Put 170.00 @ 2.95,295.00,1,295.00,-1.00,-0.143,100,COIN,COIN,5/17/24,170,PUT,316701494
2024-04-08T14:00:00-0700,Receive Deliver,Dividend,BUY_TO_OPEN,TSLY,Equity,Received 5.68366 Long TSLY via Dividend,0.00,5.68366,0.00,--,0.00,,,,,,,
2024-04-08T14:00:00-0700,Money Movement,Withdrawal,,TSLY,Equity,Cash dividend reinvested info TSLY,-86.42,0,,--,0.00,,,,,,,
2024-04-08T14:00:00-0700,Money Movement,Dividend,,TSLY,Equity,TIDAL TRUST II,86.42,0,,--,0.00,,,,,,,
2024-04-08T09:17:59-0700,Trade,Sell to Close,SELL_TO_CLOSE,CONY,Equity,Sold 2 CONY @ 26.19,52.38,2,26.19,0.00,-0.012,,,,,,,316455179
2024-04-08T09:17:18-0700,Trade,Sell to Close,SELL_TO_CLOSE,CONY,Equity,Sold 98 CONY @ 26.19,"2,566.62",98,26.19,0.00,-0.125,,,,,,,316455179
